 ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP A-FRQ    RMS ASL PCNTS THR R-FRQ I-FRQ SIG-STRNGTH  ABS-ENERGY FRQ-C P-FRQ
  1          642.0635872   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   792     4
  1          647.0682222   1     0     3     0         9  35   333 0.0008  22     3  35     0  3000 286.700E+00   1.288E+00   798     4
  1          676.4565343   1    12     1     0        16  40    63 0.0008  22     1  35     0    83   1.095E+03   8.934E+00   626     4
  1          676.4881565   1     2     1     0         4  38   250 0.0010  23     1  35     0   500 271.450E+00   2.130E+00   732     4
  1          676.9146563   1     8     3     0        59  38    51 0.0008  22     1  35    39   125   1.949E+03  10.065E+00   676    63
  1          677.4477610   1     2     2     0        58  42    34 0.0008  22     1  35    18   500   2.184E+03  14.520E+00   605     4
  1          677.7595835   1     1     1     0         7  38   143 0.0008  22     1  35     0  1000 375.150E+00   2.463E+00   703     4
  1          679.9137097   1    17     2     0        40  37    50 0.0008  22     1  35    45    58   1.333E+03   6.594E+00   682    53
  1          680.0950492   1    10     3     0        50  39    60 0.0008  22     1  35    51   100   1.879E+03  10.704E+00   636    53
  1          680.1254982   1     0     1     0         0  35     0 0.0010  23     1  35     0  1000  21.350E+00 130.899E-03   697    29
  1          680.8541793   1   403     3     0       405  37     7 0.0010  23     3  35     0     7   5.060E+03  15.820E+00   626    68
  1          680.8801892   1     0     1     0         9  36   111 0.0010  23     1  35     0  1000 375.150E+00   2.011E+00   698     4
  1          681.1456857   1     0     1     0         1  36  1000 0.0008  22     1  35     0  1000  42.700E+00 290.844E-03   760     4
  1          692.3264850   1     0     1     0         0  35     0 0.0008  23     1  35     0  1000   3.050E+00  65.356E-03   758     4
  1          751.7283313   1     0     1     0         0  35     0 0.0010  23     1  35     0  1000   0.000E+00   0.000E+00   719     4
  1          760.4585228   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   710     4
  1          819.4781353   1    25    13     0        42  41   310 0.0008  22     8  35   312   320   1.842E+03  11.732E+00   731     4
  1          838.8595683   1   615     2     2       626  36     3 0.0010  23     2  35     0     3  13.014E+03  44.791E+00   632     9
  1          854.0888420   1    15     9     0        26  40   346 0.0010  23     5  35   363   333   1.196E+03   7.870E+00   758     4
  1          864.6073908   1     1     1     0         1  36  1000 0.0008  23     1  35     0  1000  82.350E+00 578.710E-03   647     4
  1          890.3573265   1    41    21     6      1306  45    16 0.0008  22     3  35    14    73  38.159E+03 218.561E+00   502    39
  1          891.4647922   1     0     1     0         0  36     0 0.0008  22     1  35     0  1000  30.500E+00 250.625E-03   768     4
  1          899.3772385   1     0     2     0         5  37   400 0.0008  22     1  35   250  1000 173.850E+00 946.268E-03   773     4
  1          905.0628037   1   130     3     0       343  36     9 0.0008  22     2  35     4    15   6.207E+03  21.839E+00   642    39
  1          909.6752030   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   762     4
  1          919.4308155   1    30     5     1       215  40    23 0.0008  22     2  35    16    66   6.786E+03  37.330E+00   593    43
  1          934.9732243   1     0     3     0         7  37   429 0.0008  22     2  35   166  2000 268.400E+00   1.457E+00   763     4
  1          939.3293512   1     8    11     0        38  42   289 0.0008  22     5  35   206   625   1.641E+03  11.329E+00   752     4
  1          940.5990110   1     0     2     0         4  37   500 0.0008  22     1  35   333  1000 146.400E+00 720.594E-03   790     4
  1          949.3402107   1     0     3     0         7  36   429 0.0008  22     1  35   333  1000 222.650E+00   1.024E+00   772     4
  1          952.7608622   1     6     5     0        13  38   385 0.0008  22     4  35   166   666 503.250E+00   2.688E+00   773     4
  1          961.2156962   1   302     5     1       416  40    12 0.0008  22     3  35    17     9  10.300E+03  43.446E+00   598    43
