ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP A-FRQ    RMS ASL PCNTS THR R-FRQ I-FRQ SIG-STRNGTH  ABS-ENERGY FRQ-C P-FRQ
  1         2188.9307100   1     0     1     0        19  53    53 0.0008  21     1  35     0  1000   2.178E+03  39.775E+00   480    24
  1         2214.7796518   1     0     1     0         1  36  1000 0.0008  21     1  35     0  1000  76.250E+00 571.448E-03   791     4
  1         2418.4708295   1     0     1     0         1  36  1000 0.0008  21     1  35     0  1000  64.050E+00 463.452E-03   800     4
  1         2430.1242500   1     0     2     0        45  55    44 0.0008  21     1  35    22  1000   3.962E+03  78.390E+00   457    29
  1         2485.3974548   1     0     2     2        60  66    33 0.0008  21     1  35    16  1000  14.597E+03 870.960E+00   405    29
  1         2540.2767960   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 219.600E+00   2.811E+00   650     4
  1         2546.8840878   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 186.050E+00   2.166E+00   675     4
  1         2583.0347430   1     0     1     0        14  44    71 0.0008  21     1  35     0  1000 768.600E+00   7.013E+00   608     4
  1         2623.2380893   1     0     1     0        19  54    53 0.0008  21     1  35     0  1000   2.284E+03  44.446E+00   479    29
  1         2749.9089730   1     0     2     0        45  55    44 0.0008  21     1  35    22  1000   4.227E+03  86.509E+00   451    24
  1         2754.1812940   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000  21.350E+00 226.419E-03   805     4
  1         2845.4310395   1     0     1     0        12  45    83 0.0008  21     1  35     0  1000 716.750E+00   7.169E+00   597     4
  1         2888.6094480   1     0     2     3        63  68    32 0.0014  26     1  35    16  1000  19.224E+03   1.509E+03   404    29
  1         3032.4125728   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  72.618E-03   845     4
  1         3205.4475015   1     0     1     0         1  36  1000 0.0008  21     1  35     0  1000  45.750E+00 387.482E-03   786     4
  1         3272.6194203   1     0     2     0        45  56    44 0.0008  21     1  35    22  1000   4.365E+03  92.407E+00   450    24
  1         3386.9007723   1     0     1     0        17  49    59 0.0008  21     1  35     0  1000   1.382E+03  18.465E+00   523    29
  1         3392.2424093   1     0     1     0         2  40   500 0.0008  21     1  35     0  1000 167.750E+00   1.809E+00   702     4
  1         3454.8397005   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 216.550E+00   2.751E+00   653     4
  1         3742.7680382   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  91.500E+00 696.016E-03   764     4
  1         3766.2923090   1     0     2     0        19  53   105 0.0008  21     1  35    55  1000   2.446E+03  50.163E+00   470    34
  1         3772.7209815   1     0     1     0         2  39   500 0.0008  21     1  35     0  1000 122.000E+00   1.159E+00   741     4
  1         3801.0186740   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 216.550E+00   2.763E+00   663     4
  1         3904.7513430   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 167.750E+00   1.791E+00   712     4
  1         4178.0541842   1     0     2     0        50  59    40 0.0008  21     1  35    20  1000   5.996E+03 164.996E+00   434    29
  1         4253.8605663   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  80.066E-03   844     4
  1         4491.3691615   1     0     1     0        15  48    67 0.0008  21     1  35     0  1000   1.110E+03  13.831E+00   548    24
  1         4652.4905438   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  72.618E-03   820     4
  1         4689.4128243   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 125.050E+00   1.107E+00   738     4
  1         4782.3480915   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 225.700E+00   2.942E+00   654     4
  1         4806.7469180   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   845     4
  1         4807.7965770   1     0     1     0         2  39   500 0.0008  21     1  35     0  1000 122.000E+00   1.172E+00   732     4
  1         4854.2989848   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 222.650E+00   2.830E+00   643     4
  1         5071.1609995   1     0     1     0         1  38  1000 0.0008  21     1  35     0  1000 106.750E+00 956.882E-03   740     4
  1         5505.0740862   1     0     2     0        45  56    44 0.0008  21     1  35    22  1000   4.096E+03  84.550E+00   458    29
  1         5522.1196060   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 216.550E+00   2.730E+00   650     4
  1         5531.9694360   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   857     4
  1         5545.4684720   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  80.066E-03   841     4
  1         5652.6100130   1     0     1     0         0  37     0 0.0008  21     1  35     0  1000  36.600E+00 361.228E-03   795     4
  1         5755.1233670   1     0     1     0        18  51    56 0.0008  21     1  35     0  1000   1.720E+03  26.730E+00   505    29
  1         5776.4934445   1     0     1     0        19  49    53 0.0008  21     1  35     0  1000   1.610E+03  21.999E+00   521    29
  1         5777.7741450   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   861     4
  1         5919.1802132   1     0     2     0        40  53    50 0.0008  21     1  35    25  1000   3.145E+03  53.511E+00   476    24
  1         5961.0679580   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 195.200E+00   2.315E+00   656     4
  1         5971.0049865   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 250.100E+00   3.551E+00   615     4
  1         5971.6152665   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   6.100E+00  65.356E-03   829     4
  1         5974.3668482   1     0     2     0        43  54    47 0.0008  21     1  35    23  1000   3.410E+03  58.925E+00   464    29
  1         6082.4617605   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  72.618E-03   829     4
  1         6341.6676495   1     0     1     0        17  51    59 0.0008  21     1  35     0  1000   1.662E+03  26.283E+00   505    29
  1         6559.6824407   1     0     1     0         0  36     0 0.0008  21     1  35     0  1000  21.350E+00 213.385E-03   788     4
  1         6619.6379210   1     0     2     0        19  52   105 0.0008  21     1  35    55  1000   2.254E+03  42.202E+00   472    34
  1         6658.8969890   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 173.850E+00   1.930E+00   701     4
  1         6782.8863803   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 204.350E+00   2.500E+00   656     4
  1         7071.1542795   1     0     2     1        54  61    37 0.0008  21     1  35    18  1000   7.561E+03 250.248E+00   421    24
  1         7091.3821932   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 118.950E+00   1.042E+00   746     4
  1         7338.2200655   1     0     1     0         0  36     0 0.0008  21     1  35     0  1000  21.350E+00 213.385E-03   814     4
  1         7485.9186163   1     0     1     0         0  36     0 0.0008  21     1  35     0  1000  33.550E+00 325.478E-03   771     4
  1         7499.2024207   1     0     2     0        19  54   105 0.0008  21     1  35    55  1000   2.431E+03  49.582E+00   478    24
  1         7548.7760582   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 115.900E+00   1.017E+00   738     4
  1         7562.6085770   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 204.350E+00   2.460E+00   675     4
  1         7705.3478110   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   839     4
  1         7827.3120358   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  57.950E+00 473.693E-03   796     4
  1         7991.0123360   1     0     2     0        19  55   105 0.0008  21     1  35    55  1000   2.608E+03  57.590E+00   469    29
  1         8093.1336193   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 112.850E+00 957.254E-03   754     4
  1         8385.1267213   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 186.050E+00   2.246E+00   674     4
  1         8422.6924008   1     0     2     0        43  54    47 0.0008  21     1  35    23  1000   3.715E+03  67.884E+00   461    29
  1         8478.7019815   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 176.900E+00   1.956E+00   688     4
  1         8482.6479912   1     0     1     0         2  35   500 0.0008  21     1  35     0  1000  67.100E+00 297.548E-03   761     4
  1         8534.7720620   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   867     4
  1         8911.8315550   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 109.800E+00 932.303E-03   757     4
  1         8930.5656720   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  65.356E-03   837     4
  1         9105.1318717   1     0     1     0         2  37   500 0.0008  21     1  35     0  1000 100.650E+00 759.324E-03   784     4
  1         9211.1497687   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 213.500E+00   2.632E+00   666     4
  1         9278.6384763   1     0     2     0        38  54    53 0.0008  21     1  35    27  1000   3.538E+03  68.958E+00   457    29
  1         9326.2652508   1     0     1     0        19  52    53 0.0008  21     1  35     0  1000   2.074E+03  36.345E+00   486    29
  1         9378.3610378   1     0     1     0        19  51    53 0.0008  21     1  35     0  1000   2.004E+03  32.943E+00   489    24
  1         9390.3485417   1     0     1     0        14  46    71 0.0008  21     1  35     0  1000 908.900E+00   9.363E+00   586     4
  1         9526.8510980   1     0     1     0        10  46   100 0.0008  21     1  35     0  1000 579.500E+00   6.738E+00   601     4
  1         9544.7227228   1     0     2     0        48  57    42 0.0008  21     1  35    21  1000   4.959E+03 116.420E+00   443    24
  1         9666.2498327   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  65.356E-03   861     4
  1        10071.1171985   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  88.073E-03   817     4
  1        10216.2279270   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 228.750E+00   3.015E+00   655     4
  1        10250.0697732   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000  18.300E+00 145.236E-03   828     4
  1        10552.0198370   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  80.066E-03   826     4
  1        10568.6973470   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 240.950E+00   3.280E+00   632     4
  1        10632.8032750   1     0     1     0         2  37   500 0.0008  21     1  35     0  1000 106.750E+00 880.912E-03   747     4
  1        10659.2247030   1     0     1     0        17  50    59 0.0008  21     1  35     0  1000   1.577E+03  23.509E+00   515    34
  1        11020.6154495   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   813     4
  1        11092.1992610   1     0     1     0         1  38  1000 0.0008  21     1  35     0  1000  57.950E+00 506.092E-03   802     4
  1        11181.7930118   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00 135.740E-03   771     4
  1        11696.9584310   1     0     1     0         2  40   500 0.0008  21     1  35     0  1000 149.450E+00   1.523E+00   715     4
  1        12140.2637863   1     0     3     0         4  36   750 0.0008  21     2  35   333  2000 173.850E+00 894.505E-03   801   434
  1        12145.4996903   1     0     1     0        17  47    59 0.0008  21     1  35     0  1000   1.238E+03  14.312E+00   542    39
  1        12193.4505678   1     0     1     0        10  42   100 0.0008  21     1  35     0  1000 454.450E+00   3.797E+00   639     4
  1        12379.1334480   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  91.500E+00 643.135E-03   787     4
  1        12412.9126008   1     0     2     0        43  53    47 0.0008  21     1  35    23  1000   3.328E+03  55.343E+00   463    29
  1        12510.7877550   1     0     2     0        49  59    41 0.0008  21     1  35    20  1000   6.079E+03 168.510E+00   431    24
  1        12620.6141080   1     0     1     0        12  44    83 0.0008  21     1  35     0  1000 643.550E+00   5.636E+00   621     4
  1        12642.7137990   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000  18.300E+00 153.429E-03   827     4
  1        13006.3180285   1     0     2     0        47  58    43 0.0008  21     1  35    21  1000   5.017E+03 120.234E+00   441    29
  1        13079.1491860   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 247.050E+00   3.545E+00   625     4
  1        13134.1205817   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 228.750E+00   3.071E+00   648     4
  1        13325.9605510   1     0     2     0        47  55    43 0.0008  21     1  35    21  1000   4.166E+03  78.615E+00   451    29
  1        13420.3282410   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   850     4
  1        13443.4747180   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000  18.300E+00 137.974E-03   832     4
  1        13548.1246335   1     0     1     0        14  46    71 0.0008  21     1  35     0  1000 966.850E+00  10.563E+00   573    24
  1        13574.0727360   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 115.900E+00 984.812E-03   750     4
  1        13662.8148840   1     0     2     1        56  61    36 0.0008  21     1  35    18  1000   8.540E+03 302.531E+00   410    24
  1        13729.4124353   1     0     1     0         2  40   500 0.0008  21     1  35     0  1000 164.700E+00   1.737E+00   711     4
  1        14217.3498590   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 237.900E+00   3.300E+00   653     4
  1        14314.5232253   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 222.650E+00   2.842E+00   651     4
  1        14436.3534710   1     0     1     0        14  46    71 0.0008  21     1  35     0  1000 927.200E+00   9.749E+00   575    24
  1        14824.3752987   1     0     2     0        19  52   105 0.0008  21     1  35    55  1000   2.272E+03  42.166E+00   481    24
  1        14829.5642043   1     0     2     1        54  61    37 0.0008  21     1  35    18  1000   7.930E+03 269.766E+00   423    24
  1        15005.7355643   1     0     2     1        52  60    38 0.0008  21     1  35    19  1000   7.454E+03 244.708E+00   422    24
  1        15046.7708655   1     0     2     1        55  62    36 0.0008  21     1  35    18  1000   8.452E+03 305.576E+00   418    29
  1        15065.9674923   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   806   449
  1        15170.9957063   1     0     1     0         2  46   500 0.0008  21     1  35     0  1000 301.950E+00   5.122E+00   617     4
  1        15173.2568333   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   834     4
  1        15393.2696998   1     0     2     0        42  53    48 0.0008  21     1  35    24  1000   3.550E+03  61.019E+00   464    24
  1        15394.6726498   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00 105.017E-03   824     4
  1        15524.1018200   1     0     1     0         0  36     0 0.0008  21     1  35     0  1000  21.350E+00 202.027E-03   784     4
  1        15689.3511730   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  72.618E-03   831     4
  1        16281.1723283   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 201.300E+00   2.420E+00   676     4
  1        16545.6435343   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 195.200E+00   2.238E+00   683     4
  1        16885.0357830   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 210.450E+00   2.609E+00   653     4
  1        16889.8333835   1     0     1     0        16  48    63 0.0008  21     1  35     0  1000   1.208E+03  14.457E+00   543    29
  1        17298.7324820   1     0     1     0        19  53    53 0.0008  21     1  35     0  1000   2.266E+03  43.634E+00   476    29
  1        17333.7353020   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   875     4
  1        17632.5658820   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000  21.350E+00 196.069E-03   788     4
  1        17658.3864665   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  82.350E+00 719.291E-03   772     4
  1        17751.7189170   1     0     2     0        47  57    43 0.0008  21     1  35    21  1000   4.593E+03 101.390E+00   449    24
  1        17880.2133843   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  65.356E-03   833     4
  1        17883.2327918   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 131.150E+00   1.132E+00   740     4
  1        18074.4577387   1     0     2     0        19  51   105 0.0008  21     1  35    55  1000   2.034E+03  34.398E+00   484    24
  1        18283.3349840   1     0     1     0        12  45    83 0.0008  21     1  35     0  1000 713.700E+00   7.101E+00   592     4
  1        18648.6010655   1     0     2     0        43  55    47 0.0008  21     1  35    23  1000   3.816E+03  75.515E+00   461    29
  1        18735.8618243   1     0     1     0        19  53    53 0.0008  21     1  35     0  1000   2.278E+03  44.147E+00   481    24
  1        18879.2609630   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   810     4
  1        18966.7491655   1     0     1     0        17  48    59 0.0008  21     1  35     0  1000   1.366E+03  17.573E+00   537    24
  1        18980.6663188   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 225.700E+00   3.077E+00   647     4
  1        19046.8474390   1     0     1     0         1  36  1000 0.0008  21     1  35     0  1000  76.250E+00 574.055E-03   791     4
  1        19105.9667030   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  45.750E+00 426.212E-03   779     4
  1        19171.2950267   1     0     1     0         2  37   500 0.0008  21     1  35     0  1000 109.800E+00 914.056E-03   751     4
  1        19490.6845420   1     0     1     0        12  43    83 0.0008  21     1  35     0  1000 588.650E+00   5.193E+00   628     4
  1        19695.5603148   1     0     1     0        14  47    71 0.0008  21     1  35     0  1000 893.650E+00   9.652E+00   589     4
  1        19756.5540738   1     0     1     0         2  39   500 0.0008  21     1  35     0  1000 167.750E+00   1.705E+00   703     4
  1        19869.6163522   1     0     1     0        14  46    71 0.0008  21     1  35     0  1000 927.200E+00   9.693E+00   579     4
  1        20172.0687940   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 216.550E+00   2.654E+00   662     4
  1        20379.0201168   1     0     1     0        17  48    59 0.0008  21     1  35     0  1000   1.208E+03  14.104E+00   541    24
  1        20436.0692560   1     0     2     0        48  57    42 0.0008  21     1  35    21  1000   5.270E+03 126.056E+00   437    24
  1        20683.6901255   1     0     1     0        12  46    83 0.0008  21     1  35     0  1000 674.050E+00   6.875E+00   608     4
  1        20790.3091023   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 183.000E+00   1.995E+00   697     4
  1        20988.5022333   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  96.265E-03   820     4
  1        21003.2025925   1     2     3     0         9  36   333 0.0008  21     2  35   166  1000 298.900E+00   1.413E+00   804   439
  1        21060.0393957   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   833     4
  1        21128.0963598   1     0     1     0         1  36  1000 0.0008  21     1  35     0  1000  54.900E+00 464.569E-03   774     4
  1        21232.3102060   1     0     1     0         2  39   500 0.0008  21     1  35     0  1000 140.300E+00   1.341E+00   722     4
  1        21628.8011915   1     0     1     0         2  37   500 0.0008  21     1  35     0  1000 103.700E+00 857.451E-03   775     4
  1        21927.8307070   1     0     2     1        56  63    36 0.0008  21     1  35    18  1000  10.047E+03 426.431E+00   413    24
  1        22479.1380510   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   848     4
  1        22660.1871380   1     0     2     0        50  59    40 0.0008  21     1  35    20  1000   6.234E+03 181.291E+00   429    29
  1        22749.9732870   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 198.250E+00   2.313E+00   671     4
  1        22775.6248020   1     0     1     0         2  44   500 0.0008  21     1  35     0  1000 268.400E+00   3.998E+00   626     4
  1        22793.5150535   1     0     1     0        17  48    59 0.0008  21     1  35     0  1000   1.400E+03  18.261E+00   524    34
  1        22953.1648712   1     0     2     1        54  61    37 0.0008  21     1  35    18  1000   8.043E+03 276.202E+00   423    24
  1        22990.1137415   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 207.400E+00   2.516E+00   682     4
  1        23295.3294250   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 173.850E+00   1.847E+00   699     4
  1        23528.9204912   1     0     2     0        42  55    48 0.0008  21     1  35    24  1000   3.947E+03  79.590E+00   452    24
  1        23690.7843928   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 192.150E+00   2.233E+00   692     4
  1        23900.3920493   1     0     1     0        17  49    59 0.0008  21     1  35     0  1000   1.232E+03  14.895E+00   552    24
  1        23944.3128738   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 219.600E+00   2.888E+00   658     4
  1        24058.2712400   1     0     2     0         2  36  1000 0.0008  21     1  35  1000  1000  85.400E+00 424.350E-03   779   444
  1        24089.9089365   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  72.618E-03   831     4
  1        24100.7970485   1     0     1     0         2  38   500 0.0008  21     1  35     0  1000 128.100E+00   1.119E+00   739     4
  1        24146.6676860   1     0     1     0        16  47    63 0.0008  21     1  35     0  1000   1.220E+03  14.215E+00   550    24
  1        24454.2182577   1     0     1     0        14  47    71 0.0008  21     1  35     0  1000 945.500E+00  10.704E+00   562    29
  1        25259.4459587   1     0     2     1        54  62    37 0.0008  21     1  35    18  1000   8.147E+03 289.253E+00   414    29
  1        25444.0304047   1     0     1     0         2  44   500 0.0008  21     1  35     0  1000 265.350E+00   3.898E+00   646     4
  1        25489.3157750   1     0     1     0         2  43   500 0.0008  21     1  35     0  1000 228.750E+00   2.827E+00   666     4
  1        25791.9242348   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   860     4
  1        25891.0062010   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   6.100E+00  80.066E-03   841     4
  1        25899.0360865   1     0     1     0         2  39   500 0.0008  21     1  35     0  1000 152.500E+00   1.454E+00   720     4
  1        25917.5185822   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   850     4
  1        26143.5950690   1     0     1     0        17  50    59 0.0008  21     1  35     0  1000   1.595E+03  24.134E+00   509    29
  1        26150.0831490   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  97.600E+00 796.936E-03   760     4
  1        26260.2787638   1     0     1     0         2  41   500 0.0008  21     1  35     0  1000 179.950E+00   1.881E+00   693     4
  1        26312.3808497   1     0     1     0        14  47    71 0.0008  21     1  35     0  1000 939.400E+00  10.358E+00   574    24
  1        26397.0724593   1     0     1     0        19  51    53 0.0008  21     1  35     0  1000   1.989E+03  32.709E+00   492    24
  1        26560.5592897   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  65.356E-03   841     4
  1        26790.8787050   1     0     1     0         2  40   500 0.0008  21     1  35     0  1000 167.750E+00   1.762E+00   707     4
  1        26867.8665222   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   9.150E+00  80.066E-03   839     4
  1        26960.9389460   1     0     2     0        40  55    50 0.0008  21     1  35    25  1000   3.599E+03  74.311E+00   458    29
  1        26994.8822250   1     0     1     0        19  52    53 0.0008  21     1  35     0  1000   2.144E+03  37.968E+00   485    24
  1        26998.1758695   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 189.100E+00   2.300E+00   669     4
  1        27156.6750050   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000   0.000E+00   0.000E+00   850     4
  1        27252.0609990   1     0     1     0        12  44    83 0.0008  21     1  35     0  1000 686.250E+00   6.445E+00   609     4
  1        27356.2541750   1     0     1     0         1  37  1000 0.0008  21     1  35     0  1000  82.350E+00 704.581E-03   761     4
  1        27476.9083825   1     0     1     0         0  36     0 0.0008  21     1  35     0  1000  33.550E+00 304.065E-03   778     4
  1        27556.1458052   1     0     1     0         0  35     0 0.0008  21     1  35     0  1000  18.300E+00 161.808E-03   822     4
  1        27564.3014080   1     0     1     0        14  45    71 0.0008  21     1  35     0  1000 854.000E+00   8.048E+00   588     4
  1        27824.1037325   1     0     1     0        15  46    67 0.0008  21     1  35     0  1000   1.019E+03  11.442E+00   558     4
  1        27884.5604905   1     0     1     0         2  42   500 0.0008  21     1  35     0  1000 225.700E+00   2.849E+00   643     4
  1        27899.5668000   1     0     1     0         1  36  1000 0.0008  21     1  35     0  1000  54.900E+00 442.411E-03   789     4
  1        28001.8549292   1     0     1     0        19  50    53 0.0008  21     1  35     0  1000   1.717E+03  25.136E+00   508    34
  1        28099.7309700   1     0     1     0        12  44    83 0.0008  21     1  35     0  1000 701.500E+00   6.769E+00   600     4
